Country,Product,Year,EU_member,Export quantity,Export value,Import quantity,Import value,trade_balance,trade_ratio,is_ireland
France,Asses,2020,1,2.161368002234975,2.285557309007774,1.3222192947339193,1.0791812460476249,2.2600713879850747,1.2304489213782739,0
France,Asses,2021,1,1.0,1.3424226808222062,1.2304489213782739,1.3010299956639813,0.47712125471966244,0.31175386105575426,0
France,Asses,2022,1,1.0,1.5314789170422551,1.8920946026904804,1.6434526764861874,-1.0413926851582251,0.24303804868629444,0
France,Asses,2023,1,0.8450980400142568,1.1760912590556813,1.806179973983887,1.724275869600789,-1.591064607026499,0.10179893310003736,0
France,Asses,2024,1,1.146128035678238,1.4313637641589874,1.3617278360175928,1.1139433523068367,1.1760912590556813,0.47712125471966244,0
France,Avocados,2019,1,4.450517610257969,4.9552161670245845,5.217940345220539,5.711881432244219,-5.6282734434579895,0.07008134924687337,0
France,Avocados,2020,1,4.4571857112485676,4.954575340972992,5.231833338093859,5.713619888144501,-5.630515335364076,0.06972760976518555,0
France,Avocados,2021,1,4.5095667466626725,4.965403979618217,5.2583798857847555,5.725472217532327,-5.642583217773558,0.06957593771143049,0
France,Avocados,2022,1,4.599975377120933,4.992195508122884,5.302628640920802,5.725979383480005,-5.637354616895848,0.07356861267327544,0
France,Avocados,2023,1,4.576695322952521,4.996664874029093,5.2841119010914515,5.774315464743186,-5.6950348939602575,0.06701772196497745,0
France,Avocados,2024,1,4.676539339114161,5.178838871471139,5.305497070151884,5.842683487636014,-5.736530355909362,0.08523581331757167,0
France,Bagasse,2019,1,4.585932556855725,4.082390377581715,3.6470248229742785,2.462397997898956,4.071882007306125,1.630252480457839,0
France,Bagasse,2020,1,4.5868638824216905,4.090927852581608,3.5506832064615796,2.7024305364455254,4.072837874663087,1.405863814494563,0
France,Bagasse,2021,1,4.3781863352920105,3.672005445022952,3.828810005033318,3.0759117614827773,3.5451833682154064,0.6941297928368911,0
France,Bagasse,2022,1,4.414775866125346,3.835944100093848,3.5943185040372323,3.161667412437736,3.732715340349993,0.7576199280666468,0
France,Bagasse,2023,1,4.400277161713106,3.804616416987255,4.1762519182938584,3.7327956982893293,2.988112840268352,0.33838645770075154,0
France,Bagasse,2024,1,4.330642022374103,3.795184589682424,3.5941759016431263,3.255995726722402,3.6471872978959894,0.6493683420444903,0
France,"Balata, gutta-percha, guayule, chicle and similar natural gums in primary forms or in plates, sheets or strip",2019,1,0.561101383649056,1.8692317197309762,1.5674968911042226,2.749736315569061,-2.6893088591236203,0.05303740972291461,0
France,"Balata, gutta-percha, guayule, chicle and similar natural gums in primary forms or in plates, sheets or strip",2020,1,0.5403294747908738,1.7708520116421442,1.6965311199696071,2.69284691927723,-2.6384892569546374,0.048304679574555046,0
France,"Balata, gutta-percha, guayule, chicle and similar natural gums in primary forms or in plates, sheets or strip",2021,1,0.2355284469075489,1.1760912590556813,1.3529539117100877,2.694605198933569,-2.682145076373832,0.012112583403190009,0
France,"Balata, gutta-percha, guayule, chicle and similar natural gums in primary forms or in plates, sheets or strip",2022,1,0.26481782300953643,1.1760912590556813,1.2940250940953226,2.709269960975831,-2.6972293427597176,0.011715783177908307,0
France,"Balata, gutta-percha, guayule, chicle and similar natural gums in primary forms or in plates, sheets or strip",2023,1,1.4201208480857028,2.296665190261531,1.7505083948513462,2.905256048748451,-2.7831886910752575,0.09517802873086735,0
France,"Balata, gutta-percha, guayule, chicle and similar natural gums in primary forms or in plates, sheets or strip",2024,1,0.7993405494535817,2.3242824552976926,1.368658712392227,2.4409090820652177,-1.8195439355418688,0.24572718719707567,0
France,"Bambara beans, dry",2019,1,0.3891660843645325,0.47712125471966244,0.884228769632604,1.414973347970818,-1.380211241711606,0.032184683371401235,0
France,"Bambara beans, dry",2020,1,0.0,0.0,1.161966616364075,1.3010299956639813,-1.3010299956639813,0.0,0
France,"Bambara beans, dry",2021,1,0.037426497940623665,0.0,1.8493579816612988,2.0453229787866576,-2.0453229787866576,0.0,0
France,"Bambara beans, dry",2022,1,1.236033147117636,1.4771212547196624,1.074450718954591,1.3979400086720377,0.7781512503836436,0.3344537511509309,0
France,"Bambara beans, dry",2023,1,0.631443769013172,0.9542425094393249,1.78511619502192,1.8692317197309762,-1.8195439355418688,0.0445821326527405,0
France,"Bambara beans, dry",2024,1,0.45636603312904306,0.7781512503836436,2.8891167377316234,3.0696680969115957,-3.0678145111618402,0.0018457081834934415,0
France,Bananas,2019,1,5.311180531845358,5.154241330167298,5.8268250494584555,5.72168368708322,-5.584565273158884,0.10405716388361788,0
France,Bananas,2020,1,5.243069291948313,5.095427409620136,5.842258548780754,5.761642974067004,-5.656144217533314,0.08481414018505148,0
France,Bananas,2021,1,5.343099632603484,5.181248883236607,5.87313275644924,5.80993055821149,-5.693515904383054,0.0917140829517599,0
France,Bananas,2022,1,5.369090209349272,5.23726970437587,5.881015326636125,5.82839885479731,-5.699755366809442,0.09911778848234935,0
France,Bananas,2023,1,5.366909542661631,5.296057191276709,5.906124789156859,5.922904431380916,-5.805924072012112,0.0920640312511684,0
France,Bananas,2024,1,5.29893713371901,5.226790592072421,5.918167364446884,5.917892893354569,-5.818994139358949,0.08050203191773828,0
France,Barley,2019,1,6.855636551948566,6.174506090087163,4.970659186245528,4.356523002341826,6.167851749351047,1.8245370061904305,0
France,Barley,2020,1,6.83111174383977,6.133256205630498,4.8225019130211,4.227218044771187,6.127830824170974,1.911396601659913,0
France,Barley,2021,1,6.816069405374469,6.215602141746772,4.843192212974355,4.310417144932937,6.210165968172226,1.9105539647952763,0
France,Barley,2022,1,6.746045879536513,6.263056780888331,4.411458919912729,4.02094105986232,6.260562912439359,2.2445953505495826,0
France,Barley,2023,1,6.834272972015978,6.312409256869623,4.732646702896901,4.236058366738554,6.308751322704145,2.0799782717532658,0
France,Barley,2024,1,6.748045890962205,6.1436660658576905,4.5284609659969925,4.020899672862536,6.140380438505154,2.1260273496700446,0
France,Barley flour and grits,2019,1,2.5023998050071032,2.595496221825574,3.0589420119512107,2.8965262174895554,-2.59659709562646,0.17572368012395947,0
France,Barley flour and grits,2020,1,2.308094652042313,2.4345689040341987,3.115490689772063,2.932980821923198,-2.767897616018091,0.11932827772412531,0
France,Barley flour and grits,2021,1,2.5427507567325747,2.576341350205793,3.150563036008483,3.0017337128090005,-2.797959643737196,0.13814537359223603,0
France,Barley flour and grits,2022,1,2.2523189329416535,2.3283796034387376,3.0412189326126375,2.9585638832219674,-2.8432327780980096,0.09104172937300574,0
France,Barley flour and grits,2023,1,2.20194306340165,2.4313637641589874,3.0514689595600033,3.0409976924234905,-2.9190780923760737,0.09508840496060682,0
France,Barley flour and grits,2024,1,2.184151775723396,2.4099331233312946,3.04047179483167,2.9400181550076634,-2.788875115775417,0.11190576103844335,0
France,"Barley, pearled",2019,1,2.597398975059031,2.552668216112193,2.6960854163098245,2.5550944485783194,-0.47712125471966244,0.2992115932227615,0
France,"Barley, pearled",2020,1,2.5307886068853547,2.5514499979728753,2.5922100779448574,2.5024271199844326,1.591064607026499,0.32558794423954424,0
France,"Barley, pearled",2021,1,2.5141757204068163,2.678518379040114,2.699247863898858,2.6127838567197355,1.8325089127062364,0.33464986516731526,0
France,"Barley, pearled",2022,1,2.256140226634533,2.3979400086720375,2.345158000269438,2.315970345456918,1.6434526764861874,0.34299449720751723,0
France,"Barley, pearled",2023,1,1.9636934052380188,2.303196057420489,2.1036669137467916,2.2227164711475833,1.5440680443502757,0.341949593104506,0
France,"Barley, pearled",2024,1,2.012541972775836,2.3443922736851106,2.075400955513898,2.2013971243204513,1.7993405494535817,0.3772420856476208,0
France,"Beans, dry",2019,1,3.92574101620943,4.312790692146442,4.629566365386087,4.764699063798368,-4.575441879089856,0.1313749875802285,0
France,"Beans, dry",2020,1,3.9729670424693095,4.381458046922157,4.649967727259594,4.823976051372591,-4.6295013417672655,0.13384665360573178,0
France,"Beans, dry",2021,1,3.739417268098835,4.214075208502808,4.628999884554629,4.805222113422307,-4.676593024518754,0.0991092656281447,0
France,"Beans, dry",2022,1,3.935760614332187,4.298481912513483,4.622822231060703,4.7439015504851785,-4.551059445354915,0.1330779472465373,0
France,"Beans, dry",2023,1,3.9343039851818893,4.385963570600698,4.642137043631926,4.79217448795239,-4.57576498053672,0.14377591499169756,0
France,"Beans, dry",2024,1,3.960074356463193,4.368138064723547,4.606013564081733,4.841328180099865,-4.663267356628079,0.12592017935519742,0
France,Beef and veal preparations nes,2019,1,4.15299640089995,4.766598721064264,4.190247633038196,4.8703395172272215,-4.197693975083923,0.2522465826449004,0
France,Beef and veal preparations nes,2020,1,4.243733851181147,4.894188636172189,4.189052429739967,4.881253378414976,3.3619166186686433,0.3075429697731081,0
France,Beef and veal preparations nes,2021,1,4.301817525681141,4.9822848045300745,4.291738376384944,4.976097675565882,3.1332194567324945,0.30413230008788517,0
France,Beef and veal preparations nes,2022,1,4.289937719478212,5.049915435673498,4.347873665340686,5.140602308020332,-4.415824398888761,0.258047625863489,0
France,Beef and veal preparations nes,2023,1,4.119642819768998,4.926198343982979,4.326621540910975,5.150526187412447,-4.756286097781933,0.20319005667200857,0
France,Beef and veal preparations nes,2024,1,4.204646787943011,4.931981352863712,4.329564648964789,5.146844031039513,-4.738217512851996,0.20675102236820875,0
France,"Beer of barley, malted",2019,1,5.697169941514501,5.5396393121116025,5.981927873508986,6.002559989083662,-5.819191092485742,0.1285323276712758,0
France,"Beer of barley, malted",2020,1,5.721291054818536,5.575818038507129,6.010143361857643,6.012808130216801,-5.815169824678927,0.13532419557948142,0
France,"Beer of barley, malted",2021,1,5.705919465961126,5.599096702210489,5.943212355441388,6.007557465838028,-5.7925842774073555,0.14314771504087676,0
France,"Beer of barley, malted",2022,1,5.6673986299935875,5.542445719994336,5.971478509323061,6.003423477626561,-5.81903037489943,0.12903089617100424,0
France,"Beer of barley, malted",2023,1,5.639473141480769,5.5643251217100245,5.944129195232688,6.073104039912818,-5.912016821179224,0.11723774497991733,0
France,"Beer of barley, malted",2024,1,5.604139207112054,5.516350246993912,5.942200316055005,6.054903635904719,-5.90655051910145,0.11037571734451003,0
France,Bees,2019,1,0.0,1.2304489213782739,0.0,3.4316853446860116,-3.4291060083326967,0.0025641077104637156,0
France,Bees,2020,1,0.0,1.954242509439325,0.0,3.4537768596904423,-3.439963935920905,0.013387106278648215,0
France,Bees,2021,1,0.0,0.6020599913279624,0.0,3.448087666692341,-3.447623097760286,0.0004640725092369901,0
France,Bees,2022,1,0.0,1.2304489213782739,0.0,3.4158077276355434,-3.413132050434872,0.002659293311057142,0
France,Bees,2023,1,0.0,0.0,0.0,3.4902394852462875,-3.4902394852462875,0.0,0
France,Bees,2024,1,0.0,0.47712125471966244,0.0,3.438067450453494,-3.437750562820388,0.00031665658122025027,0
France,Beeswax,2019,1,2.694535004253942,3.7917608040129047,4.034937125072034,4.2422680448276875,-4.052270596656749,0.13172833943463877,0
France,Beeswax,2020,1,2.5529843938913834,3.6487502126980194,4.021708074410959,4.23618444288015,-4.1062929121756575,0.099854802490894,0
France,Beeswax,2021,1,2.6290220273827596,3.722880610686939,3.7747854883609318,4.109308505246749,-3.8796692056320534,0.1494245319660635,0
France,Beeswax,2022,1,2.7049051555733805,3.8379039445929424,3.8625547293368143,4.3781979704459175,-4.230576636268741,0.10997186639094182,0
France,Beeswax,2023,1,2.6606283529737342,3.8042076050820413,3.751485421849911,4.0791450533327485,-3.750431248660202,0.1849404608226466,0
France,Beeswax,2024,1,2.682947914079004,3.827885982789856,3.070462712911919,3.9168748785386835,-3.184975190698261,0.2587818687429802,0
France,Beet pulp,2019,1,5.759221939080569,4.908978011705261,4.393607313553278,3.762753564933374,4.876806511093515,1.1761762447672723,0
France,Beet pulp,2020,1,5.680952960187892,4.864000544407834,4.299327703792665,3.663135314957754,4.8357603066131265,1.227380712834735,0
France,Beet pulp,2021,1,5.425916896132483,4.6177968658054125,4.672723345765858,4.127072387119455,4.448366169700718,0.6122942318083707,0
France,Beet pulp,2022,1,5.6680731120398375,4.841822304314361,4.086742695356382,3.6440444928147486,4.813374132416673,1.2244765155368182,0
France,Beet pulp,2023,1,5.46706809065699,4.676400933693039,4.34588810890071,3.9112641709983698,4.594580372508234,0.8339590052164648,0
France,Beet pulp,2024,1,5.521740275767663,4.664547962246547,4.236669746439802,3.710286647702891,4.613408367836071,1.0000084623977146,0
France,Beets for fodder,2019,1,4.131405634609362,3.527372082827612,3.4833989905625486,2.8686444383948255,3.419955748489758,0.7447745066397473,0
France,Beets for fodder,2020,1,3.965494739152797,3.35430056234536,3.6492657166430305,3.0170333392987803,3.0870712059065353,0.5014806005791071,0
France,Beets for fodder,2021,1,3.776795585571633,3.2119210843085093,3.900262776188416,3.3769417571467586,-2.877371345869774,0.2262026154734236,0
France,Beets for fodder,2022,1,3.5518560442265477,3.0132586652835167,3.308009186238258,2.9111576087399764,2.3364597338485296,0.35483876175510254,0
France,Beets for fodder,2023,1,3.6332229593244523,3.137986732723532,3.6126185815210525,3.2571984261393445,-2.6384892569546374,0.24536524296801884,0
France,Beets for fodder,2024,1,3.6967887202911482,3.1031192535457137,3.6457827217042973,3.1812717715594614,-2.399673721481038,0.26355342795028613,0
France,Blueberries,2019,1,3.6662024408667837,4.497855340131178,4.076087485742716,4.790861963125431,-4.481671898393813,0.1787775626284467,0
France,Blueberries,2020,1,3.7101029730484134,4.574320700915308,4.042042456120712,4.800297699223587,-4.40849436021236,0.20257217005262362,0
France,Blueberries,2021,1,3.64111800171582,4.559152235986675,4.120568337983324,4.92954664060476,-4.688321916719919,0.15417450479419742,0
France,Blueberries,2022,1,3.6382385917213713,4.462353068559615,4.133587763751368,4.8573686861302106,-4.633569442554092,0.14696128745801643,0
France,Blueberries,2023,1,3.641822001637445,4.539891204534791,4.17452991767942,4.980207964763856,-4.784481777318941,0.13443303878668644,0
France,Blueberries,2024,1,4.0800601643148715,4.917442487642952,4.348986540144581,5.167039533800316,-4.8076635385730055,0.19391910903835216,0
France,"Bovine meat, salted, dried or smoked",2019,1,2.716353978363673,4.028896445131471,3.492933513730174,4.80786637250354,-4.728856785157505,0.06682413471846281,0
France,"Bovine meat, salted, dried or smoked",2020,1,2.587385402713526,3.9032528168939584,3.4996967029592336,4.823363359070777,-4.767756780981208,0.0492881349937005,0
France,"Bovine meat, salted, dried or smoked",2021,1,2.8567288903828825,4.107277822859771,3.5876133219502857,4.907894835416283,-4.833076955889739,0.06380303894999613,0
France,"Bovine meat, salted, dried or smoked",2022,1,2.8265736306695755,4.049218022670182,3.5460525719702423,4.845687040079994,-4.770085800102591,0.06437145307803531,0
France,"Bovine meat, salted, dried or smoked",2023,1,2.861456744653947,4.033142177060625,3.4946804400098626,4.825003952387831,-4.748521375160725,0.06500885020452724,0
France,"Bovine meat, salted, dried or smoked",2024,1,2.716712668497517,4.0252239151783105,3.515679162007368,4.854731017213942,-4.785137563750686,0.059966413519810406,0
France,Bran of maize,2019,1,4.795304421722038,4.0042783722001625,3.9574339177278066,3.295786940251609,3.9097699147327694,0.7860642312658449,0
France,Bran of maize,2020,1,4.775211427343021,3.9707187037201894,3.9365650103290615,3.3234583668494677,3.8599184852007156,0.7354608938694169,0
France,Bran of maize,2021,1,4.72244075013898,4.0482863931061255,3.5536925261158196,2.9694159123539814,4.010511962737214,1.1136206300579832,0
France,Bran of maize,2022,1,4.7836359199788925,4.294422133112984,3.891350654151036,3.346352974450639,4.242516582365605,0.9944281331805335,0
France,Bran of maize,2023,1,4.793824247168661,4.2148703286112195,4.289289881983019,3.4913616938342726,4.1239169434981315,0.7986729175282453,0
France,Bran of maize,2024,1,4.59650307993654,3.906388921152831,4.264488436825754,3.5705429398818973,3.637689819118401,0.5006023505691853,0
France,Bran of mixed grain,2019,1,4.364791807245037,3.6838572054003462,4.431280918606547,3.9560242822806773,-3.6241789257480224,0.1858955916332033,0
France,Bran of mixed grain,2020,1,4.475747873020844,3.7623033632877685,4.405997910640936,3.9827233876685453,-3.582744965691277,0.20462809455491557,0
France,Bran of mixed grain,2021,1,4.453262214563197,3.8061121101690913,4.481350026473649,3.9960736544852753,-3.545554507234065,0.2163270482948438,0
France,Bran of mixed grain,2022,1,4.467548765213869,3.9120093755869783,4.543618378893669,4.083466785473887,-3.5970366649776535,0.22368681640194835,0
France,Bran of mixed grain,2023,1,4.317275461988543,3.8284020784915933,4.567587173587934,4.176496411530366,-3.917977882592908,0.1609428817388645,0
France,Bran of mixed grain,2024,1,4.371116833143731,3.6915235221681546,4.514922120445065,4.142483323659504,-3.9527440240148985,0.13160521776320586,0
France,Bran of pulses,2019,1,3.5708043718348685,3.062581984228163,3.953743749596466,3.5077209766856137,-3.31492005599242,0.13305850065924346,0
France,Bran of pulses,2020,1,3.75408752780516,3.153204900084284,3.9505235473533884,3.501196242027089,-3.2427898094786767,0.1609002033908348,0
France,Bran of pulses,2021,1,3.647694884968816,3.1085650237328344,3.907482304078399,3.5150786750759226,-3.2990712600274095,0.1436003535065262,0
France,Bran of pulses,2022,1,3.741086173884086,3.1640552918934515,3.7265821483719836,3.472171146692363,-3.178401341533755,0.1736439716042786,0
France,Bran of pulses,2023,1,3.651854428666229,3.0773679052841563,3.7980211874796446,3.541079767776629,-3.358315640082196,0.12823711278948333,0
France,Bran of pulses,2024,1,3.643212761232802,3.17868923977559,4.018253078074379,3.6097011023793995,-3.408748606184244,0.13685525903096968,0
France,Bran of wheat,2019,1,5.545327692380772,4.6127626711063305,4.516427084237615,3.864451747158183,4.527372082827612,0.8196392254367915,0
France,Bran of wheat,2020,1,5.61347324431579,4.69067442674346,4.138739615451291,3.6349808000512285,4.650695979760611,1.0923001275932984,0
France,Bran of wheat,2021,1,5.637840135809271,4.7694437946345785,4.2274557941317985,3.650793039651931,4.735079671396599,1.1504940195317936,0
France,Bran of wheat,2022,1,5.567406989660971,4.838250737054543,4.310730262966927,3.796851749049887,4.796865615191294,1.0791812460476249,0
France,Bran of wheat,2023,1,5.5031588629794825,4.723053209058264,4.330147026517495,3.7960189693471493,4.66838591669,0.9755832082222143,0
France,Bran of wheat,2024,1,5.572270420000352,4.707885138249601,4.291585499581619,3.7633531087482153,4.655512996357709,0.991262755582459,0
France,"Brazil nuts, in shell",2019,1,0.2741578492636798,0.9030899869919435,1.652149605401653,2.2329961103921536,-2.214843848047698,0.017423891916740167,0
France,"Brazil nuts, in shell",2020,1,0.3944516808262163,0.9030899869919435,2.2360835848950464,2.8609366207000937,-2.8567288903828825,0.0041673539410342,0
France,"Brazil nuts, in shell",2021,1,0.4608978427565478,1.0,2.3683798716238016,3.061452479087193,-3.0580462303952816,0.003379740651380597,0
France,"Brazil nuts, in shell",2022,1,0.35410843914740087,0.8450980400142568,2.18395278626658,2.8721562727482928,-2.8686444383948255,0.00348366425587558,0
France,"Brazil nuts, in shell",2023,1,0.13353890837021748,0.47712125471966244,2.708556861466935,3.573683693093798,-3.5734518220354854,0.00023174732775276452,0
France,"Brazil nuts, in shell",2024,1,0.42324587393680785,1.0,2.3221572482330775,3.2234959409623944,-3.2211533219547053,0.002330050499498843,0
France,"Brazil nuts, shelled",2019,1,1.6585837154070628,2.681241237375587,3.1996262955014516,4.212400702780119,-4.199453479094831,0.012572387648713431,0
France,"Brazil nuts, shelled",2020,1,1.5804687839510017,2.6473829701146196,3.218094159676841,4.211547681181248,-4.199563211767236,0.01166261659461499,0
France,"Brazil nuts, shelled",2021,1,1.4557582031041367,2.436162647040756,3.218598517982131,4.2024883170600935,-4.195013562875828,0.00734827800956186,0
France,"Brazil nuts, shelled",2022,1,1.3918169236132487,2.48572142648158,3.065448995944613,4.076312687976857,-4.065056603356019,0.010971703476903606,0
France,"Brazil nuts, shelled",2023,1,2.01287938717129,2.8796692056320534,2.9865567724658306,3.9453700944903036,-3.906388921152831,0.03576868815035656,0
France,"Brazil nuts, shelled",2024,1,1.841984804590114,2.8095597146352675,3.241362165161833,4.059449812507961,-4.0343476584468485,0.02373019162201593,0
France,Bread,2019,1,4.167833159221917,4.6526910474546535,4.607824606005592,5.023182472893469,-4.782028069027038,0.154146208533006,0
France,Bread,2020,1,4.1234481801695155,4.611255844847483,4.595626049854707,5.059601279762754,-4.868379902476719,0.13231061355499651,0
France,Bread,2021,1,4.177824971864681,4.7202999093317946,4.584970207450466,5.054486654172317,-4.784267719639434,0.1653152268219558,0
France,Bread,2022,1,4.2380016672583105,4.7459409540183035,4.580015996260713,5.039116555285152,-4.730095580067585,0.1787225754937958,0
France,Bread,2023,1,4.173442980068793,4.764885672524611,4.543214251288316,5.090021613843455,-4.81183630818402,0.16820128743042914,0
France,Bread,2024,1,4.0774645659341955,4.720605776726121,4.548397403672323,5.096638928664235,-4.85955257155541,0.15249825618196367,0
France,Breakfast cereals,2019,1,5.169641170176458,5.5642895914644415,5.161665706384387,5.618515627215928,-4.688117134324986,0.27476220659154177,0
France,Breakfast cereals,2020,1,5.202566641027983,5.604955745877177,5.178516552525314,5.64760006308685,-4.61853966998575,0.2802305313622641,0
France,Breakfast cereals,2021,1,5.219340199596437,5.630335310599534,5.296360770380251,5.667415592617927,-4.5803774880747135,0.28288498920919997,0
France,Breakfast cereals,2022,1,5.2134897859372,5.625264078977285,5.209203068375372,5.674433981615483,-4.70400458311058,0.2771400515279409,0
France,Breakfast cereals,2023,1,5.187883571718799,5.692175137512427,5.197866281290115,5.723879087402384,-4.571464253995603,0.28546683412833057,0
France,Breakfast cereals,2024,1,5.143384449334302,5.653307083165331,5.166771198559336,5.676563759022167,-4.393768180158745,0.2895568453632687,0
France,Brewing or distilling dregs and waste,2019,1,5.092450687822554,4.082174775484666,5.391944585663942,4.705932099731018,-4.5880026411213555,0.09264949499752972,0
France,Brewing or distilling dregs and waste,2020,1,5.1608672566638765,4.130655349022031,5.467256680609957,4.823069742700256,-4.72451343744146,0.08027531737942044,0
France,Brewing or distilling dregs and waste,2021,1,5.157761120936222,4.186504298493139,5.486604232731953,4.920968125563705,-4.832502525975718,0.07345901684487627,0
France,Brewing or distilling dregs and waste,2022,1,5.080699740884051,4.236486876375591,5.471892690200574,4.971438214823972,-4.883081989461384,0.07338366693511235,0
France,Brewing or distilling dregs and waste,2023,1,5.1645111362004705,4.440767441204506,5.348327706726617,4.887172652270114,-4.694877096205711,0.1328196548945461,0
France,Brewing or distilling dregs and waste,2024,1,5.146330679832366,4.272421826371504,5.407737419880367,4.8806249760926965,-4.757722386256576,0.0956837269223821,0
France,"Broad beans and horse beans, dry",2019,1,4.66714341946596,4.221440320811741,4.482828866118213,4.037227234582274,3.760196229455134,0.4028155421270658,0
France,"Broad beans and horse beans, dry",2020,1,4.615643518777174,4.152869054217012,4.404309511290539,3.9944051466891666,3.638289535414257,0.38743165330917695,0
France,"Broad beans and horse beans, dry",2021,1,4.637220363401826,4.232208078396316,4.668089451478462,4.274204048346953,-3.2390490931401916,0.28052732832901317,0
France,"Broad beans and horse beans, dry",2022,1,4.876404743351948,4.537869445137895,4.812000847954481,4.456957849457605,3.7683420586445333,0.3433604844370095,0
France,"Broad beans and horse beans, dry",2023,1,4.809110846450015,4.422130025640288,4.609100718976467,4.218220304175546,3.995854479874566,0.41483385912264337,0
France,"Broad beans and horse beans, dry",2024,1,4.861575807245879,4.489424066925409,4.539421890455912,4.1747573763106605,4.201642881838225,0.48625031459037077,0
France,"Broad beans and horse beans, green",2019,1,3.5476553502780988,3.3324384599156054,3.7426206681705754,3.7539658658651605,-3.5472823079633033,0.13946297591438472,0
France,"Broad beans and horse beans, green",2020,1,3.346133815640284,3.228400358703005,3.46123282657513,3.639386869017684,-3.426185825244511,0.14236850563478495,0
France,"Broad beans and horse beans, green",2021,1,3.6362762139746434,3.3705130895985924,3.608143985952714,3.7179200258369938,-3.458939861890326,0.16111847940024346,0
France,"Broad beans and horse beans, green",2022,1,3.8372682805723364,3.508395033133053,3.3765258605823187,3.616580530085886,-2.960470777534299,0.2502382728401621,0
France,"Broad beans and horse beans, green",2023,1,3.6407397504438137,3.557025722386383,3.4589715610605825,3.678700434998304,-3.0670708560453703,0.24438808044409496,0
France,"Broad beans and horse beans, green",2024,1,3.2580838871558178,3.1122697684172707,3.206566840595827,3.518777068926775,-3.3027637084729817,0.14360295108947277,0
France,Buckwheat,2019,1,3.0386281087110665,2.9523080096621253,3.6910257644084665,3.5499836111596887,-3.423737249982329,0.09769270208118212,0
France,Buckwheat,2020,1,2.927242006460018,2.8536982117761744,3.854834162798539,3.756027212973441,-3.6980135039391815,0.051169447737506084,0
France,Buckwheat,2021,1,2.633569442554092,2.788168371141168,3.9790632782835926,4.008131562240663,-3.9811841373983543,0.02537261070451226,0
France,Buckwheat,2022,1,3.0332306928112196,3.0178677189635055,3.8307163081273843,3.8886287253852263,-3.8258802989361795,0.054816323639804265,0
France,Buckwheat,2023,1,2.540141698835551,2.7505083948513462,3.928214516944004,3.9728967844365446,-3.946108230436906,0.02523172269172193,0
France,Buckwheat,2024,1,3.2641327971692586,2.9206450014067875,3.788433535176211,3.780533325316404,-3.716086853774832,0.056107216256369545,0
France,Butter of cow milk,2019,1,4.868950452337521,5.656986972499272,5.292197570608775,5.960315202798735,-5.661572290479762,0.1753262135879338,0
France,Butter of cow milk,2020,1,4.872828762526571,5.643147576171583,5.257441831858571,5.861810909266922,-5.459050044287586,0.20531688139740956,0
France,Butter of cow milk,2021,1,4.8967296489263665,5.707371717791197,5.278471332117449,5.9435835420959195,-5.566336125344629,0.19878902751122243,0
France,Butter of cow milk,2022,1,4.9175748230918925,5.7915924129874075,5.312261836700725,6.136365061023132,-5.875072844423471,0.16199407927315632,0
France,Butter of cow milk,2023,1,4.932624523927729,5.8082447425663135,5.352405630249093,6.099595707174622,-5.788666745679143,0.17934140156546022,0
France,Butter of cow milk,2024,1,5.0040470366382035,5.901699650136536,5.325287475677398,6.162533341707677,-5.8172042989767565,0.18990736009657894,0
France,"Buttermilk, curdled and acidified milk",2019,1,5.273548647587928,5.4474557312158,4.675259902544665,4.805568817548556,5.335022384920647,0.731117117187605,0
France,"Buttermilk, curdled and acidified milk",2020,1,5.279943695773109,5.479940787103539,4.67295995409323,4.798981936147421,5.378410620683931,0.7631931173895671,0
France,"Buttermilk, curdled and acidified milk",2021,1,5.100585226541747,5.355418951608528,4.729120709806933,4.876846880805894,5.180054156151109,0.6031471194076151,0
France,"Buttermilk, curdled and acidified milk",2022,1,5.2309475882445495,5.494820836110264,4.794241969697622,4.898785496079126,5.367857027591513,0.6941558791287316,0
France,"Buttermilk, curdled and acidified milk",2023,1,5.214949998889604,5.517395178868542,4.768010918005672,4.962326709256072,5.375592292379398,0.661791334642369,0
France,"Buttermilk, curdled and acidified milk",2024,1,5.212821584396212,5.515180803186272,4.815575888955532,5.032143113195815,5.342019784567296,0.6065038588608956,0
France,Cabbages,2019,1,4.1398192881167954,4.04871363808097,4.703387170336193,4.683137131483007,-4.568483337271656,0.09062006709379132,0
France,Cabbages,2020,1,3.9653451874143313,3.9510459481358198,4.733933175796884,4.67769818147451,-4.587452780458177,0.07468066563763143,0
France,Cabbages,2021,1,4.157507538634101,4.034548247098469,4.698461234464572,4.670913484999461,-4.5568450298595815,0.09025480132359635,0
France,Cabbages,2022,1,4.143287788810701,4.130558899864014,4.719716179767897,4.65643362006595,-4.502822994219365,0.11324642486635196,0
France,Cabbages,2023,1,4.052561594656003,4.205068964264459,4.703855594284037,4.744824765966687,-4.59697075793118,0.11010038730252186,0
France,Cabbages,2024,1,4.244604388687336,4.17087750727558,4.746207400032689,4.784838305827047,-4.66380454077878,0.09455006456993989,0
France,Cake of copra,2019,1,0.42651126136457523,0.6989700043360189,2.3156975144495764,2.4800069429571505,-2.4742162640762553,0.005714483524429395,0
France,Cake of copra,2020,1,0.36172783601759284,0.6020599913279624,2.373518854969121,2.5705429398818973,-2.56702636615906,0.003488327845821341,0
